areaName,longitude,latitude,unitPrice,rooms,halls,floors,houseStruct,floorArea,directions,decoration,elevaPropora,isElevator,yearProperty,totalPrice
鼓楼,114.3419056,34.79798255,46277,2,2,1,1,116.69,0,2,1,1,70,540
秦淮,118.8172207,32.00796914,33996,4,2,3,2,125.9,0,2,2,0,70,428
浦口,118.5691248,32.0590623,25282,2,2,2,1,61.31,0,其他,3,0,70,155
鼓楼,114.3419056,34.79798255,48959,2,1,3,1,65.77,0,2,2,0,70,322
江宁,118.8354182,31.86397143,26416,2,1,3,1,79.5,1,其他,2,1,70,210
秦淮,118.8172207,32.00796914,29999,2,1,2,1,61.67,1,其他,4,0,70,185
玄武,118.8489373,32.07176566,30058,3,1,2,1,71.53,0,1,2,0,70,215
建邺,118.7133418,32.01251821,33716,2,2,2,1,70.59,1,其他,2,0,70,238
秦淮,118.8172207,32.00796914,38982,2,2,2,1,76.19,0,其他,2,0,70,297
玄武,118.8489373,32.07176566,24517,2,1,3,1,69.34,1,3,2,0,70,170
江宁,118.8354182,31.86397143,16012,4,3,3,2,137.4,1,其他,1,0,70,220
浦口,118.5691248,32.0590623,20595,3,2,3,1,130.13,0,3,2,0,70,268
秦淮,118.8172207,32.00796914,40406,3,1,3,1,97.76,0,1,2,1,70,395
栖霞,118.9637248,32.16942426,35258,3,2,1,1,97,0,3,4,暂无数据,70,342
鼓楼,114.3419056,34.79798255,47037,3,1,1,1,74.41,1,3,2,0,70,350
建邺,118.7133418,32.01251821,42083,3,2,3,1,102.18,0,3,2,1,70,430
浦口,118.5691248,32.0590623,20684,3,2,2,1,120.87,0,1,2,1,70,250
建邺,118.7133418,32.01251821,30636,1,1,3,1,47.33,1,2,2,0,70,145
江宁,118.8354182,31.86397143,29291,3,2,2,1,104.13,1,2,4,1,70,305
秦淮,118.8172207,32.00796914,31556,1,1,2,1,39.93,1,其他,2,0,70,126
栖霞,118.9637248,32.16942426,31812,3,2,2,1,125.74,0,其他,2,1,70,400
鼓楼,114.3419056,34.79798255,80261,2,1,2,1,62.92,1,2,2,0,70,505
江宁,118.8354182,31.86397143,35781,4,2,2,3,167.13,1,其他,1,1,70,598
江宁,118.8354182,31.86397143,27049,1,1,1,1,37.34,0,3,46,0,70,101
江宁,118.8354182,31.86397143,20679,3,2,3,错层,128.15,0,2,2,0,70,265
浦口,118.5691248,32.0590623,39398,3,2,3,1,86.3,0,3,1.333333333,1,70,340
江宁,118.8354182,31.86397143,16415,3,2,3,2,102.35,1,其他,2,0,70,168
江宁,118.8354182,31.86397143,32629,2,1,2,1,65.28,1,其他,1.5,1,70,213
建邺,118.7133418,32.01251821,48326,3,2,2,1,133.47,0,3,1.5,1,70,645
栖霞,118.9637248,32.16942426,32927,3,2,3,1,95.06,1,3,2,1,70,313
秦淮,118.8172207,32.00796914,34992,4,2,2,1,118.6,0,其他,2,0,70,415
鼓楼,114.3419056,34.79798255,67472,2,1,3,1,70.4,0,2,2,0,70,475
鼓楼,114.3419056,34.79798255,65161,3,1,1,1,83.64,0,3,2,0,70,545
雨花台,118.7219786,31.95455211,33779,2,1,2,2,38.19,0,2,10.16666667,1,70,129
秦淮,118.8172207,32.00796914,36260,3,1,1,1,91.01,0,其他,2,0,70,330
建邺,118.7133418,32.01251821,41935,4,2,1,1,224.16,0,其他,1,1,70,940
秦淮,118.8172207,32.00796914,42756,4,2,3,2,85.37,0,3,2,0,70,365
鼓楼,114.3419056,34.79798255,28708,3,2,3,1,101.02,0,2,2,1,70,290
江宁,118.8354182,31.86397143,20104,3,2,2,1,125.35,0,其他,2,0,70,252
鼓楼,114.3419056,34.79798255,45168,2,1,2,1,66.42,0,其他,2,0,70,300
秦淮,118.8172207,32.00796914,39512,2,1,2,1,63.02,1,其他,5,1,70,249
鼓楼,114.3419056,34.79798255,106925,2,1,1,1,49.1,0,其他,2,0,70,525
秦淮,118.8172207,32.00796914,33705,2,2,2,1,77.14,0,其他,2,0,70,260
栖霞,118.9637248,32.16942426,29004,3,2,2,1,126.88,0,1,2,1,70,368
建邺,118.7133418,32.01251821,43786,3,1,1,1,118.99,0,其他,0.75,1,70,521
建邺,118.7133418,32.01251821,34348,5,3,3,2,112.38,1,其他,2,0,70,386
秦淮,118.8172207,32.00796914,30899,3,1,2,1,66.67,0,2,2,0,70,206
雨花台,118.7219786,31.95455211,41330,2,1,2,1,58.07,0,3,2,0,70,240
浦口,118.5691248,32.0590623,23004,3,2,2,1,104.33,0,3,3,1,70,240
江宁,118.8354182,31.86397143,24118,3,2,2,1,135.17,0,其他,2,0,70,326
鼓楼,114.3419056,34.79798255,43590,3,1,2,1,74.56,1,其他,3,1,70,325
栖霞,118.9637248,32.16942426,36735,5,2,3,1,133.39,0,其他,2,1,70,490
浦口,118.5691248,32.0590623,22091,5,2,3,2,84.65,0,其他,2,0,70,187
秦淮,118.8172207,32.00796914,35001,3,2,1,1,138.57,0,其他,2,0,70,485
江宁,118.8354182,31.86397143,26163,3,2,3,1,118.49,0,其他,3,1,70,310
江宁,118.8354182,31.86397143,39584,2,1,2,2,48,1,3,51,1,70,190
秦淮,118.8172207,32.00796914,27576,3,1,3,1,79.78,0,其他,1,暂无数据,70,220
秦淮,118.8172207,32.00796914,33015,3,2,1,1,102.38,0,其他,2,0,70,338
建邺,118.7133418,32.01251821,30161,2,1,2,1,53.05,0,其他,2,0,70,160
江宁,118.8354182,31.86397143,24599,2,1,3,1,80.9,1,3,2,0,70,199
建邺,118.7133418,32.01251821,47704,3,2,3,1,129.97,1,其他,2,1,70,620
江宁,118.8354182,31.86397143,30257,5,2,1,3,201.61,0,其他,2,0,70,610
秦淮,118.8172207,32.00796914,27080,3,1,2,1,77.18,0,其他,2,0,70,209
建邺,118.7133418,32.01251821,42166,3,2,2,1,101.98,1,其他,2,0,70,430
秦淮,118.8172207,32.00796914,39881,3,2,3,1,104.06,1,3,2,0,70,415
建邺,118.7133418,32.01251821,42658,3,1,1,1,120.73,0,其他,1.5,1,70,515
浦口,118.5691248,32.0590623,19814,2,1,1,1,67.53,1,3,2,0,70,133.8
秦淮,118.8172207,32.00796914,24486,3,1,3,1,77.19,0,其他,2,0,70,189
浦口,118.5691248,32.0590623,23884,2,2,2,1,90.02,0,其他,2,1,70,215
玄武,118.8489373,32.07176566,30137,3,2,1,暂无数据,149.32,0,其他,2,0,70,450
秦淮,118.8172207,32.00796914,36540,2,1,2,1,84.84,0,其他,2,0,70,310
建邺,118.7133418,32.01251821,46301,3,1,3,1,112.31,0,3,2,1,70,520
浦口,118.5691248,32.0590623,25503,3,2,2,1,103.91,0,3,2,1,70,265
鼓楼,114.3419056,34.79798255,32494,2,1,2,1,54.78,0,2,2,0,70,178
建邺,118.7133418,32.01251821,52011,4,2,1,1,142.28,0,3,1.5,1,70,740
鼓楼,114.3419056,34.79798255,37348,2,1,2,1,62.12,1,3,2,0,70,232
秦淮,118.8172207,32.00796914,38508,3,2,3,1,108.55,1,其他,2,1,70,418
雨花台,118.7219786,31.95455211,26102,3,1,3,1,73.56,0,其他,3.5,1,70,192
鼓楼,114.3419056,34.79798255,33588,3,1,2,1,70.86,1,2,2,0,70,238
栖霞,118.9637248,32.16942426,39389,4,2,3,1,148.52,1,3,2,1,70,585
建邺,118.7133418,32.01251821,61088,2,2,1,3,87.58,0,其他,50,1,70,535
江宁,118.8354182,31.86397143,24604,3,2,2,1,134.94,0,其他,2,1,70,332
秦淮,118.8172207,32.00796914,28559,2,1,1,1,65.83,0,2,2,0,70,188
鼓楼,114.3419056,34.79798255,83399,2,1,1,1,51.32,0,2,2,0,70,428
江宁,118.8354182,31.86397143,26090,4,2,1,1,162.9,0,1,2,1,70,425
江宁,118.8354182,31.86397143,22816,3,2,2,1,85.47,0,其他,2,1,70,195
鼓楼,114.3419056,34.79798255,32982,2,1,1,1,53.97,0,其他,4,0,70,178
秦淮,118.8172207,32.00796914,31489,2,1,1,1,62.88,0,1,2,0,70,198
江宁,118.8354182,31.86397143,29475,3,1,2,1,98.39,0,其他,1,0,70,290
浦口,118.5691248,32.0590623,29030,3,2,2,1,119.88,0,其他,2,1,70,348
建邺,118.7133418,32.01251821,35486,3,2,3,1,112.16,0,其他,2,1,70,398
栖霞,118.9637248,32.16942426,27837,2,1,2,1,66.46,1,2,2,0,70,185
玄武,118.8489373,32.07176566,49129,3,1,2,1,79.79,0,2,3,0,70,392
鼓楼,114.3419056,34.79798255,70368,3,2,1,1,88.82,0,2,2,0,70,625
江宁,118.8354182,31.86397143,32208,3,2,2,1,139.72,0,其他,2,1,70,450
雨花台,118.7219786,31.95455211,44342,2,2,2,1,99.23,0,3,2,1,70,440
江宁,118.8354182,31.86397143,25542,3,1,3,1,105.32,0,其他,4,1,70,269
秦淮,118.8172207,32.00796914,38330,2,1,3,1,43.83,0,其他,2,0,70,168
雨花台,118.7219786,31.95455211,26858,3,1,3,1,87.5,1,其他,1.5,1,70,235
江宁,118.8354182,31.86397143,35769,2,1,3,暂无数据,46.13,0,3,21.5,1,70,165
江宁,118.8354182,31.86397143,22870,2,1,3,1,89.64,0,1,2,1,70,205
秦淮,118.8172207,32.00796914,31565,2,1,1,1,51.64,0,3,2,0,70,163
建邺,118.7133418,32.01251821,50852,3,2,2,1,123.89,0,3,1,1,70,630
鼓楼,114.3419056,34.79798255,33340,2,1,3,1,52.49,1,其他,1,0,70,175
玄武,118.8489373,32.07176566,24919,3,1,2,1,92.3,0,其他,2,0,70,230
秦淮,118.8172207,32.00796914,29846,2,1,2,1,56.96,1,其他,2,0,70,170
玄武,118.8489373,32.07176566,50891,3,1,2,1,90.39,0,2,3,0,70,460
秦淮,118.8172207,32.00796914,32797,2,1,1,1,68.91,0,3,2,0,70,226
江宁,118.8354182,31.86397143,34933,3,2,1,1,130.25,0,其他,2,1,70,455
浦口,118.5691248,32.0590623,22491,2,2,3,1,90.26,0,3,2,1,70,203
江宁,118.8354182,31.86397143,30496,3,2,1,1,127.23,0,其他,2,1,70,388
江宁,118.8354182,31.86397143,30122,3,1,1,1,98.27,1,其他,4,1,70,296
玄武,118.8489373,32.07176566,53038,3,1,1,1,72.59,0,2,2,1,70,385
浦口,118.5691248,32.0590623,25595,3,2,3,1,115.26,0,3,2,1,70,295
秦淮,118.8172207,32.00796914,48849,3,1,2,1,61.21,1,2,4,0,70,299
栖霞,118.9637248,32.16942426,28205,2,1,2,1,51.41,1,其他,3,0,70,145
浦口,118.5691248,32.0590623,23871,2,2,2,1,85.88,0,其他,2,0,70,205
浦口,118.5691248,32.0590623,19171,2,2,3,1,89.72,0,3,2,0,70,172
秦淮,118.8172207,32.00796914,33227,3,1,3,1,77.95,0,2,50,1,65,259
雨花台,118.7219786,31.95455211,31701,3,1,2,1,86.75,1,3,2,1,70,275
玄武,118.8489373,32.07176566,26959,3,1,3,3,66.77,1,3,2,0,70,180
浦口,118.5691248,32.0590623,25624,3,2,3,1,105.37,0,1,4,1,70,270
秦淮,118.8172207,32.00796914,30762,2,1,1,1,61.44,1,3,2,0,70,189
江宁,118.8354182,31.86397143,23445,1,1,3,1,55.45,0,其他,4,1,70,130
江宁,118.8354182,31.86397143,24253,3,2,1,1,125.76,0,其他,4,1,70,305
秦淮,118.8172207,32.00796914,38293,3,1,1,1,70.51,0,其他,5,0,70,270
玄武,118.8489373,32.07176566,30384,3,1,2,1,101.37,0,其他,2,1,70,308
鼓楼,114.3419056,34.79798255,28363,2,1,2,1,64.17,0,2,2,1,70,182
秦淮,118.8172207,32.00796914,32618,2,1,2,1,47.52,1,其他,10,0,70,155
秦淮,118.8172207,32.00796914,33416,1,1,2,1,44.59,1,1,3,0,70,149
秦淮,118.8172207,32.00796914,28512,2,1,2,1,62.43,0,其他,2,0,70,178
雨花台,118.7219786,31.95455211,39040,3,2,2,1,135.76,0,其他,2,1,70,530
浦口,118.5691248,32.0590623,22660,3,2,3,1,121.36,0,2,2,1,70,275
浦口,118.5691248,32.0590623,22523,3,2,3,1,111,0,其他,1.5,1,70,250
浦口,118.5691248,32.0590623,26952,3,2,3,1,85.34,0,其他,2,0,70,230
秦淮,118.8172207,32.00796914,33525,3,1,2,1,59.36,0,3,3,0,70,199
江宁,118.8354182,31.86397143,28998,2,2,3,1,93.11,1,其他,1.5,1,70,270
栖霞,118.9637248,32.16942426,20319,3,2,3,1,84.65,0,其他,2,0,70,172
鼓楼,114.3419056,34.79798255,28768,3,1,3,1,81.69,1,其他,2,0,70,235
鼓楼,114.3419056,34.79798255,47840,3,2,1,1,129.6,0,1,1.5,1,70,620
浦口,118.5691248,32.0590623,26313,2,1,3,1,71.45,1,3,3,1,70,188
浦口,118.5691248,32.0590623,17103,6,2,3,2,239.73,0,1,2,1,70,410
浦口,118.5691248,32.0590623,28612,3,2,2,1,107.65,0,1,1.5,1,70,308
浦口,118.5691248,32.0590623,27374,2,2,3,1,80.37,1,其他,2,1,70,220
浦口,118.5691248,32.0590623,21581,3,2,2,1,136.7,0,其他,2,0,70,295
江宁,118.8354182,31.86397143,32498,2,1,3,1,63.39,1,3,3.5,1,70,206
建邺,118.7133418,32.01251821,59244,3,2,3,1,100.94,0,其他,2,1,70,598
建邺,118.7133418,32.01251821,45461,2,2,2,1,72.59,1,3,2,1,70,330
江宁,118.8354182,31.86397143,27912,2,2,1,1,85.27,1,3,1.5,1,70,238
鼓楼,114.3419056,34.79798255,69539,2,1,3,1,57.81,0,2,2,0,70,402
浦口,118.5691248,32.0590623,22554,2,2,2,1,91.78,0,3,2,1,70,207
秦淮,118.8172207,32.00796914,36708,2,2,2,1,89.9,0,其他,2,1,70,330
浦口,118.5691248,32.0590623,23090,3,2,1,1,107.41,0,1,2,1,70,248
浦口,118.5691248,32.0590623,20355,3,2,3,1,130.19,0,其他,2,1,70,265
鼓楼,114.3419056,34.79798255,51208,3,1,1,1,82.02,1,其他,3,0,70,420
建邺,118.7133418,32.01251821,32878,2,1,3,1,54.14,0,其他,3,0,70,178
浦口,118.5691248,32.0590623,26563,3,2,3,1,111.06,0,2,1.5,1,70,295
浦口,118.5691248,32.0590623,20145,3,2,2,1,110.7,1,2,2,1,70,223
玄武,118.8489373,32.07176566,23515,2,1,3,1,64.64,0,3,2,0,70,152
鼓楼,114.3419056,34.79798255,52511,1,1,2,1,39.04,1,2,4,0,70,205
秦淮,118.8172207,32.00796914,36142,3,2,3,1,103.76,0,3,2,1,70,375
江宁,118.8354182,31.86397143,22265,4,2,2,1,148.22,0,其他,2,1,70,330
秦淮,118.8172207,32.00796914,25259,3,2,3,1,85.12,0,1,3.5,1,70,215
江宁,118.8354182,31.86397143,20162,3,2,2,1,124,1,其他,1.5,1,70,250
江宁,118.8354182,31.86397143,20373,3,2,2,1,125.17,0,其他,2,1,70,255
江宁,118.8354182,31.86397143,25994,3,2,1,1,128.88,0,其他,2,0,70,335
栖霞,118.9637248,32.16942426,34427,5,2,3,3,146.69,1,其他,2,1,70,505
江宁,118.8354182,31.86397143,30295,2,2,2,1,68,1,3,2,1,70,206
江宁,118.8354182,31.86397143,21064,3,1,3,1,87.83,0,3,2,1,70,185
栖霞,118.9637248,32.16942426,22582,3,1,2,1,82.81,0,3,2,0,70,187
秦淮,118.8172207,32.00796914,33609,3,1,3,1,84.8,0,2,2,1,70,285
雨花台,118.7219786,31.95455211,33876,3,2,1,1,117.49,0,其他,2,1,70,398
浦口,118.5691248,32.0590623,25382,3,2,2,1,89.83,0,3,2,1,70,228
江宁,118.8354182,31.86397143,40355,3,1,2,1,87.97,1,3,2,1,70,355
江宁,118.8354182,31.86397143,21542,3,2,3,1,123.48,0,其他,2,0,70,266
江宁,118.8354182,31.86397143,36872,2,1,2,暂无数据,49.09,1,3,10,0,70,181
江宁,118.8354182,31.86397143,22590,2,1,3,1,70.74,0,其他,2,0,70,159.8
江宁,118.8354182,31.86397143,30570,3,2,2,1,107.95,1,3,2,1,70,330
浦口,118.5691248,32.0590623,25244,2,2,2,1,86.36,1,3,4,1,70,218
栖霞,118.9637248,32.16942426,27426,3,1,2,1,87.51,1,其他,2,0,70,240
鼓楼,114.3419056,34.79798255,26456,2,1,3,1,73.71,0,2,2,0,70,195
江宁,118.8354182,31.86397143,20492,2,1,3,1,68.32,1,3,5,1,70,140
秦淮,118.8172207,32.00796914,34335,3,1,1,1,69.9,0,其他,2,0,70,240
秦淮,118.8172207,32.00796914,36802,2,2,2,1,89.67,0,其他,2,1,70,330
鼓楼,114.3419056,34.79798255,54858,3,1,2,1,93.88,0,3,3,0,70,515
建邺,118.7133418,32.01251821,32351,2,2,2,1,94.28,0,2,2,0,70,305
浦口,118.5691248,32.0590623,27900,2,1,1,1,82.44,1,2,2,1,70,230
浦口,118.5691248,32.0590623,30694,3,2,2,1,110.12,0,其他,2,1,70,338
鼓楼,114.3419056,34.79798255,28369,2,1,3,1,67.68,1,2,2,0,70,192
江宁,118.8354182,31.86397143,27840,3,2,1,1,113.15,0,2,2,1,70,315
秦淮,118.8172207,32.00796914,31774,3,2,1,1,129.04,0,其他,3,1,70,410
江宁,118.8354182,31.86397143,13944,2,2,3,1,88.21,0,其他,2,0,70,123
建邺,118.7133418,32.01251821,33716,3,1,1,1,93.43,0,其他,2,0,70,315
鼓楼,114.3419056,34.79798255,36221,3,2,2,1,99.39,0,3,2,0,70,360
江宁,118.8354182,31.86397143,16803,3,2,2,1,89.27,1,其他,4,1,70,150
浦口,118.5691248,32.0590623,24989,2,1,2,1,89.24,1,2,2,1,70,223
玄武,118.8489373,32.07176566,32069,2,1,2,1,74.84,0,2,4.5,1,70,240
鼓楼,114.3419056,34.79798255,40544,4,2,3,1,128.75,0,3,1,0,70,522
玄武,118.8489373,32.07176566,26205,3,1,3,1,87.77,0,2,3,1,70,230
秦淮,118.8172207,32.00796914,47817,2,2,3,3,60.23,0,其他,8,1,70,288
玄武,118.8489373,32.07176566,38560,3,2,2,1,94.66,0,2,2,0,70,365
六合,118.848166,32.40064024,14076,2,2,1,1,81.7,0,3,2,0,70,115
秦淮,118.8172207,32.00796914,25434,3,2,3,1,121.1,0,其他,2,0,70,308
秦淮,118.8172207,32.00796914,29762,2,1,3,1,70.56,0,2,4,1,70,210
江宁,118.8354182,31.86397143,30877,3,2,3,3,126.31,0,其他,1,1,70,390
秦淮,118.8172207,32.00796914,28724,2,2,3,1,94,0,2,5,1,70,270
江宁,118.8354182,31.86397143,22425,2,2,3,1,86.96,0,其他,1.5,1,70,195
玄武,118.8489373,32.07176566,29226,1,1,2,1,44.14,0,其他,2,0,70,129
栖霞,118.9637248,32.16942426,26273,2,1,2,1,48.72,1,其他,4,0,70,128
鼓楼,114.3419056,34.79798255,40800,3,2,1,1,98.04,0,其他,3,0,70,400
玄武,118.8489373,32.07176566,29215,2,1,2,1,50.66,0,1,3,0,70,148
江宁,118.8354182,31.86397143,20835,3,2,2,1,127.19,0,2,2,0,70,265
浦口,118.5691248,32.0590623,26120,3,2,2,1,89.97,0,3,2,1,70,235
江宁,118.8354182,31.86397143,26632,2,1,1,1,75.1,1,2,2,0,70,200
鼓楼,114.3419056,34.79798255,37627,2,1,1,1,79.73,0,其他,3,1,70,300
江宁,118.8354182,31.86397143,22231,3,2,2,1,85.47,1,3,2,1,70,190
浦口,118.5691248,32.0590623,23999,3,2,2,1,140.01,0,1,1.5,1,70,336
浦口,118.5691248,32.0590623,23629,3,1,2,1,104.96,0,2,2,1,70,248
江宁,118.8354182,31.86397143,20402,2,1,2,1,58.82,0,2,70,1,70,120
秦淮,118.8172207,32.00796914,35196,2,1,1,1,65.35,1,3,5,1,70,230
江宁,118.8354182,31.86397143,19511,2,2,3,1,94.31,1,3,2,0,70,184
江宁,118.8354182,31.86397143,19912,3,2,3,1,87.89,0,其他,2,1,70,175
建邺,118.7133418,32.01251821,41086,3,1,3,1,92.49,0,其他,2,0,70,380
鼓楼,114.3419056,34.79798255,43981,5,3,1,暂无数据,200.09,0,3,2,0,70,880
秦淮,118.8172207,32.00796914,34167,2,1,3,1,64.39,0,3,2,0,70,220
建邺,118.7133418,32.01251821,39853,1,1,2,1,81.55,0,3,25,1,70,325
秦淮,118.8172207,32.00796914,40356,2,1,3,1,91.19,0,其他,4,1,70,368
雨花台,118.7219786,31.95455211,26242,2,1,2,1,70.5,1,其他,2,0,70,185
鼓楼,114.3419056,34.79798255,71361,2,1,2,1,41.76,1,其他,9,0,70,298
江宁,118.8354182,31.86397143,19809,4,2,2,1,146.4,0,其他,2,0,70,290
江宁,118.8354182,31.86397143,27927,4,2,3,1,137.86,0,其他,1.5,1,70,385
秦淮,118.8172207,32.00796914,40191,4,2,1,1,268.72,0,3,1,1,70,1080
鼓楼,114.3419056,34.79798255,50724,3,2,3,1,134.06,0,2,2,0,70,680
浦口,118.5691248,32.0590623,20502,4,2,2,1,141.45,0,2,3,1,70,290
栖霞,118.9637248,32.16942426,32872,3,1,3,1,50.5,0,其他,2,0,70,166
建邺,118.7133418,32.01251821,46854,5,3,3,2,192.09,0,3,2,0,70,900
秦淮,118.8172207,32.00796914,33432,3,1,3,1,101.7,0,其他,2,0,70,340
栖霞,118.9637248,32.16942426,36824,4,2,3,1,168.37,0,其他,2,1,70,620
鼓楼,114.3419056,34.79798255,67153,2,2,2,1,90.54,0,2,2,0,70,608
江宁,118.8354182,31.86397143,25869,2,2,2,1,115.2,0,3,2,0,70,298
栖霞,118.9637248,32.16942426,24384,3,2,3,1,73.82,0,2,2,0,70,180
江宁,118.8354182,31.86397143,23329,3,2,3,错层,124.31,0,其他,2,0,70,290
鼓楼,114.3419056,34.79798255,121373,1,1,2,1,37.9,1,其他,5,0,70,460
建邺,118.7133418,32.01251821,42325,3,2,3,1,121.68,1,其他,2,1,70,515
玄武,118.8489373,32.07176566,32962,1,1,2,1,43.08,0,其他,25,1,70,142
秦淮,118.8172207,32.00796914,48536,2,1,1,1,58.72,0,其他,5,1,70,285
秦淮,118.8172207,32.00796914,35513,2,2,3,1,97.15,0,2,2,1,70,345
玄武,118.8489373,32.07176566,25977,2,1,3,1,55.82,1,2,4,1,70,145
秦淮,118.8172207,32.00796914,24540,2,1,2,1,75.39,1,3,5,1,70,185
鼓楼,114.3419056,34.79798255,34204,2,1,3,1,50.58,0,3,2,0,70,173
秦淮,118.8172207,32.00796914,27660,3,1,2,1,79.54,0,2,2,0,70,220
浦口,118.5691248,32.0590623,21533,2,2,1,1,96.6,0,2,2,0,70,208
浦口,118.5691248,32.0590623,22887,3,1,1,1,115.79,0,其他,2,1,70,265
江宁,118.8354182,31.86397143,23757,2,2,2,1,89.24,0,3,4,0,70,212
建邺,118.7133418,32.01251821,33170,3,2,3,1,99.49,0,其他,4,0,70,330
栖霞,118.9637248,32.16942426,22936,2,1,3,1,79.79,0,其他,2,0,70,183
江宁,118.8354182,31.86397143,27152,4,1,1,1,136.27,0,其他,1.5,1,70,370
江宁,118.8354182,31.86397143,24874,2,1,3,3,51.46,0,其他,14.66666667,1,70,128
江宁,118.8354182,31.86397143,28509,3,2,2,1,90.5,1,其他,2,1,70,258
江宁,118.8354182,31.86397143,28101,2,2,3,1,98.93,1,3,1.5,1,70,278
江宁,118.8354182,31.86397143,29528,2,2,2,1,86.36,0,其他,3,1,70,255
秦淮,118.8172207,32.00796914,42389,2,1,3,1,54.26,0,2,2,0,70,230
江宁,118.8354182,31.86397143,21962,4,2,2,3,213.1,0,其他,2,1,70,468
秦淮,118.8172207,32.00796914,46704,3,1,1,1,91,0,其他,2,1,70,425
鼓楼,114.3419056,34.79798255,27732,2,1,3,1,59.5,0,2,2,0,70,165
秦淮,118.8172207,32.00796914,40061,3,1,3,1,79.88,1,3,50,1,65,320
浦口,118.5691248,32.0590623,24297,3,2,1,1,129.65,0,其他,2,1,70,315
栖霞,118.9637248,32.16942426,18900,3,1,1,1,88.89,1,2,4,0,70,168
秦淮,118.8172207,32.00796914,47390,3,1,3,1,60.14,0,3,2,0,70,285
秦淮,118.8172207,32.00796914,24934,3,1,3,1,82.22,0,其他,2,1,70,205
鼓楼,114.3419056,34.79798255,25399,3,1,2,1,75.2,0,3,3,0,70,191
鼓楼,114.3419056,34.79798255,28430,3,1,2,1,123.11,0,其他,2,1,70,350
江宁,118.8354182,31.86397143,30281,4,2,3,2,66.05,0,其他,2,0,70,200
秦淮,118.8172207,32.00796914,29789,2,1,1,1,57.74,1,其他,5,0,70,172
建邺,118.7133418,32.01251821,42736,3,2,1,1,121.68,0,其他,1.5,1,70,520
鼓楼,114.3419056,34.79798255,65179,2,1,1,1,50.63,0,2,8,0,70,330
秦淮,118.8172207,32.00796914,28044,1,1,3,1,42.79,0,3,2,0,70,120
江宁,118.8354182,31.86397143,29014,3,2,2,1,87.2,1,其他,4,0,70,253
浦口,118.5691248,32.0590623,25570,2,2,2,1,89.17,0,3,2,0,70,228
江宁,118.8354182,31.86397143,22640,3,2,3,1,106.01,0,1,2,0,70,240
鼓楼,114.3419056,34.79798255,60510,3,1,1,1,78.5,0,其他,3,0,70,475
玄武,118.8489373,32.07176566,29282,3,1,2,1,79.23,0,3,2,0,70,232
秦淮,118.8172207,32.00796914,30016,2,1,2,1,51.64,1,2,2,0,70,155
浦口,118.5691248,32.0590623,22172,2,1,2,1,83.89,0,1,3,1,70,186
鼓楼,114.3419056,34.79798255,32628,2,1,3,1,52.41,0,其他,2,0,70,171
江宁,118.8354182,31.86397143,24037,3,3,3,2,262.1,0,1,2,1,70,630
建邺,118.7133418,32.01251821,39956,3,2,3,1,142.66,0,其他,1.5,1,70,570
雨花台,118.7219786,31.95455211,51725,2,1,2,1,89.9,1,3,2,1,70,465
浦口,118.5691248,32.0590623,21776,2,2,2,1,83.58,0,3,3,1,70,182
江宁,118.8354182,31.86397143,18376,3,2,1,1,125.17,0,其他,2,1,70,230
秦淮,118.8172207,32.00796914,52281,2,1,2,1,64.46,0,3,4,0,70,337
鼓楼,114.3419056,34.79798255,39102,3,2,1,1,127.36,0,其他,3,1,70,498
江宁,118.8354182,31.86397143,17061,3,2,3,1,139.5,0,其他,2,0,70,238
鼓楼,114.3419056,34.79798255,77249,3,1,3,1,80.26,0,3,2,0,70,620
鼓楼,114.3419056,34.79798255,27781,3,2,3,2,107.27,0,3,1,0,70,298
建邺,118.7133418,32.01251821,30670,3,2,2,1,107.6,0,3,4,0,70,330
江宁,118.8354182,31.86397143,22936,3,1,1,1,122.08,0,3,1.5,1,70,280
浦口,118.5691248,32.0590623,24840,2,2,1,1,65.62,1,2,3,1,70,163
秦淮,118.8172207,32.00796914,31600,2,1,1,1,60.76,1,2,2,0,70,192
江宁,118.8354182,31.86397143,29480,4,2,1,1,150.95,0,其他,2,0,70,445
江宁,118.8354182,31.86397143,26989,3,2,2,1,140.8,0,3,2,1,70,380
六合,118.848166,32.40064024,12668,4,2,2,1,142.1,0,其他,2,0,70,180
秦淮,118.8172207,32.00796914,33791,2,1,1,1,53.27,1,2,3,0,70,180
秦淮,118.8172207,32.00796914,37087,2,1,1,1,59.32,0,其他,3,1,70,220
栖霞,118.9637248,32.16942426,32031,2,2,2,1,73.68,1,3,2,0,70,236
鼓楼,114.3419056,34.79798255,58020,5,2,2,1,146.33,0,3,2,1,70,849
建邺,118.7133418,32.01251821,30973,4,2,3,2,97.83,0,其他,2,0,70,303
建邺,118.7133418,32.01251821,29927,2,1,1,1,65.16,0,其他,2,0,70,195
江宁,118.8354182,31.86397143,23640,3,2,3,1,98.14,0,其他,2,1,70,232
鼓楼,114.3419056,34.79798255,32701,2,2,1,1,75.84,0,2,2,0,70,248
江宁,118.8354182,31.86397143,25091,3,2,2,1,137.5,0,1,2,1,70,345
秦淮,118.8172207,32.00796914,35831,2,1,2,1,46.05,1,3,2,0,70,165
秦淮,118.8172207,32.00796914,33647,3,1,1,1,78.76,1,3,2,1,70,265
秦淮,118.8172207,32.00796914,59257,2,1,2,1,50.29,0,2,2,0,70,298
